t,close,high,low,n,open,volume,vw,Signal,Portfolio
2022-05-11 04:00:00+00:00,734.0,809.77,727.2,1144560,795.0,33120950,764.302139,BUY,9390.645024101104
2022-05-12 04:00:00+00:00,728.0,759.66,680.0,1393019,701.0,47600415,721.526548,HOLD,9313.882258236517
2022-05-13 04:00:00+00:00,769.59,787.3499,751.565,860108,773.48,31421666,769.594271,HOLD,9845.976163621212
2022-05-16 04:00:00+00:00,724.37,769.76,719.0885,844610,767.16,29171458,739.84314,HOLD,9267.440784888442
2022-05-17 04:00:00+00:00,761.61,764.48,728.85,728841,747.36,27343380,750.721562,HOLD,9743.881685021312
2022-05-18 04:00:00+00:00,709.81,760.5,700.81,888564,744.52,30021558,723.691837,HOLD,9081.163139723712
2022-05-19 04:00:00+00:00,709.42,734.0,694.11,822375,707.0,30298072,712.925754,HOLD,9076.173559942514
2022-05-20 04:00:00+00:00,663.9,721.582,633.0,1678514,713.99,49100588,663.080297,HOLD,8493.800042916517
2022-05-23 04:00:00+00:00,674.9,679.9551,638.06,885450,655.02,30255732,663.280262,HOLD,8634.531780334924
2022-05-24 04:00:00+00:00,628.16,653.92,620.57,916176,653.53,30370986,636.096613,HOLD,8036.549834249795
2022-05-25 04:00:00+00:00,658.8,669.32,623.0101,773482,623.85,31456989,652.900456,HOLD,8428.551691931618
2022-05-26 04:00:00+00:00,707.73,718.6699,653.66,912916,661.42,36103863,696.45419,HOLD,9054.552047557323
2022-05-27 04:00:00+00:00,759.63,759.8,720.5311,770849,723.25,30574317,748.423044,HOLD,9718.549972285997
2022-05-31 04:00:00+00:00,758.26,778.8,734.23,869761,773.56,34157647,759.710139,HOLD,9701.02247408025
2022-06-01 04:00:00+00:00,740.37,771.98,730.92,663700,755.16,26162027,746.826341,HOLD,9472.141493860674
2022-06-02 04:00:00+00:00,775.0,792.63,726.2,762174,732.47,31680389,771.346847,HOLD,9915.190590842447
2022-06-03 04:00:00+00:00,703.55,743.3899,700.2534,1089426,729.675,38129804,713.666016,HOLD,9001.073987338326
2022-06-06 04:00:00+00:00,714.84,734.6,703.05,751097,733.06,28468894,716.039142,HOLD,9145.515925106858
2022-06-07 04:00:00+00:00,716.66,719.99,690.28,641262,702.0,24816813,710.487241,HOLD,9168.800630752448
2022-06-08 04:00:00+00:00,725.6,749.89,717.53,683901,720.26,25829172,734.826464,HOLD,9283.177151890683
2022-06-09 04:00:00+00:00,719.12,766.6399,717.98,876383,748.02,32689850,742.577296,HOLD,9200.27336475693
2022-06-10 04:00:00+00:00,696.69,718.5,683.74,966379,705.47,33187430,697.079116,HOLD,8913.308558366483
2022-06-13 04:00:00+00:00,647.21,679.9,644.05,1042433,669.5,35372150,656.50596,HOLD,8280.271615869859
2022-06-14 04:00:00+00:00,662.67,678.99,635.21,805385,654.86,33237521,656.347989,HOLD,8478.063675914276
2022-06-15 04:00:00+00:00,699.0,706.9899,654.45,894426,662.75,40816879,684.408111,HOLD,8942.862223224349
2022-06-16 04:00:00+00:00,639.3,675.5,626.08,979355,668.21,36889051,646.72104,HOLD,8179.07270287171
2022-06-17 04:00:00+00:00,650.28,662.9082,639.59,670299,640.3,33665286,650.236631,HOLD,8319.548564403904
2022-06-21 04:00:00+00:00,711.11,730.7321,673.0,1004688,673.81,42485390,713.034289,HOLD,9097.795072327706
2022-06-22 04:00:00+00:00,708.26,740.5,701.48,758539,703.51,34726381,719.044423,HOLD,9061.332758542027
2022-06-23 04:00:00+00:00,705.21,717.95,685.91,795537,713.715,35475567,701.882294,HOLD,9022.311685894196
2022-06-24 04:00:00+00:00,737.12,738.2,708.26,681066,712.405,31970559,730.725632,HOLD,9430.561662350688
2022-06-27 04:00:00+00:00,734.76,756.21,727.6966,681104,748.1,31119629,738.178415,HOLD,9400.368307777286
2022-06-28 04:00:00+00:00,697.99,749.91,697.03,777808,733.45,30896497,718.308963,HOLD,8929.940490970477
2022-06-29 04:00:00+00:00,685.47,693.52,666.82,735898,691.5,28073475,678.709825,HOLD,8769.762186199707
2022-06-30 04:00:00+00:00,673.42,688.37,656.59,761007,673.53,32307871,674.843626,HOLD,8615.596964754994
2022-07-01 04:00:00+00:00,681.79,690.69,666.3601,622186,681.0,25272795,676.929351,HOLD,8722.681023136092
2022-07-05 04:00:00+00:00,699.2,699.44,648.5001,783240,669.0,28916706,675.4643,HOLD,8945.420982086502
2022-07-06 04:00:00+00:00,695.2,703.69,681.56,603512,692.34,24473467,691.351146,HOLD,8894.245804843444
2022-07-07 04:00:00+00:00,733.63,736.085,696.63,699837,701.76,27792672,724.421562,HOLD,9385.911320206122
2022-07-08 04:00:00+00:00,752.29,764.9399,723.4843,800429,727.0,33693437,750.427322,HOLD,9624.643522044986
2022-07-11 04:00:00+00:00,703.03,759.19,700.88,875140,756.31,33753813,716.727885,HOLD,8994.421214296728
2022-07-12 04:00:00+00:00,699.21,719.32,685.105,691929,710.54,29906356,699.354412,HOLD,8945.548920029609
2022-07-13 04:00:00+00:00,711.12,726.1799,675.1,769780,676.5,33124735,709.995407,HOLD,9097.923010270813
2022-07-14 04:00:00+00:00,714.94,715.96,688.0,600571,704.69,26670807,701.96206,HOLD,9146.795304537934
2022-07-15 04:00:00+00:00,720.2,730.8699,710.67,517244,720.0,23973251,719.226873,HOLD,9214.090662612556
2022-07-18 04:00:00+00:00,721.64,751.55,718.81,642643,734.81,28064155,738.274271,HOLD,9232.513726420055
2022-07-19 04:00:00+00:00,736.59,741.42,710.93,623007,735.0,27670201,729.545686,HOLD,9423.780951365985
2022-07-20 04:00:00+00:00,742.5,751.99,730.449,751734,740.35,30112664,742.994607,HOLD,9499.392275742603
2022-07-21 04:00:00+00:00,815.12,819.8,764.6,1184825,765.32,48166501,798.261885,SELL,10428.477618590316
2022-07-22 04:00:00+00:00,816.73,842.36,812.14,904928,828.66,35226667,825.414203,SELL,10428.477618590316
2022-07-25 04:00:00+00:00,805.3,822.44,802.2,561060,816.65,22072005,810.408003,HOLD,10428.477618590316
2022-07-26 04:00:00+00:00,776.58,801.9299,768.79,551725,799.54,22822141,781.765987,HOLD,10428.477618590316
2022-07-27 04:00:00+00:00,824.46,827.7768,785.3701,671566,791.43,30796709,812.268768,HOLD,10428.477618590316
2022-07-28 04:00:00+00:00,842.7,849.9,818.4,700683,840.2,28816365,837.431977,HOLD,10428.477618590316
2022-07-29 04:00:00+00:00,891.45,894.96,837.3,777935,842.1,32633367,870.238952,SELL,10428.477618590316
2022-08-01 04:00:00+00:00,891.83,935.6347,885.0,1085385,903.825,39620727,907.361832,HOLD,10428.477618590316
2022-08-02 04:00:00+00:00,901.76,923.5,878.0,808468,882.01,32303926,905.719067,HOLD,10428.477618590316
2022-08-03 04:00:00+00:00,922.19,928.65,903.45,746901,915.0,27416253,918.985056,HOLD,10428.477618590316
2022-08-04 04:00:00+00:00,925.9,940.82,915.0,694810,933.0,24576452,927.038244,HOLD,10428.477618590316
2022-08-05 04:00:00+00:00,864.51,913.8199,856.634,1116972,908.01,38357418,882.450289,HOLD,10428.477618590316
2022-08-08 04:00:00+00:00,871.27,915.6,867.2562,925613,885.0,33616823,892.643411,HOLD,10428.477618590316
2022-08-09 04:00:00+00:00,850.0,877.19,838.06,806271,870.88,29174690,852.231179,HOLD,10428.477618590316
2022-08-10 04:00:00+00:00,883.07,892.53,850.11,888686,891.2,32362122,872.845663,HOLD,10428.477618590316
2022-08-11 04:00:00+00:00,859.89,894.71,857.5,726687,889.54,23863568,873.187955,HOLD,10428.477618590316
2022-08-12 04:00:00+00:00,900.09,900.48,855.1,669858,868.245,27145285,882.066008,HOLD,10428.477618590316
2022-08-15 04:00:00+00:00,927.96,939.4,903.69,825111,905.36,30279774,924.615457,HOLD,10428.477618590316
2022-08-16 04:00:00+00:00,919.69,944.0,908.65,805574,935.0,29881799,925.016819,HOLD,10428.477618590316
2022-08-17 04:00:00+00:00,911.99,928.97,900.1,611537,910.19,23300075,912.995158,HOLD,10428.477618590316
2022-08-18 04:00:00+00:00,908.61,919.5,905.56,490142,918.0,16135100,912.631486,HOLD,10428.477618590316
2022-08-19 04:00:00+00:00,890.0,901.08,877.5,584410,897.0,21085574,887.281513,HOLD,10428.477618590316
2022-08-22 04:00:00+00:00,869.74,877.2,858.89,587359,875.74,19135811,867.339752,HOLD,10428.477618590316
2022-08-23 04:00:00+00:00,889.36,896.4799,863.77,576127,874.36,21764092,884.620781,HOLD,10428.477618590316
2022-08-24 04:00:00+00:00,891.29,910.94,889.5,594438,892.69,19556429,900.255401,HOLD,10428.477618590316
2022-08-25 04:00:00+00:00,296.07,302.96,291.6,1041469,302.36,54671112,295.260117,BUY,10428.477618590316
2022-08-26 04:00:00+00:00,288.09,302.0,287.47,972030,297.43,59257066,292.508688,BUY,10147.397970546437
2022-08-29 04:00:00+00:00,284.82,287.74,280.7,693165,282.83,43730113,284.465245,BUY,10032.218716272819
2022-08-30 04:00:00+00:00,277.7,288.48,272.65,827149,287.865,51825894,279.248793,HOLD,9781.43085987277
2022-08-31 04:00:00+00:00,275.61,281.25,271.81,756732,280.62,56092315,276.330944,HOLD,9707.814761575564
2022-09-01 04:00:00+00:00,277.16,277.58,266.15,836026,272.575,55804836,271.481185,HOLD,9762.41043256153
2022-09-02 04:00:00+00:00,270.21,282.35,269.08,755266,281.065,52523745,274.323217,HOLD,9517.610488463164
2022-09-06 04:00:00+00:00,274.42,275.99,265.74,852789,272.675,57451023,272.196879,HOLD,9665.899375463758
2022-09-07 04:00:00+00:00,283.7,283.84,272.27,717326,273.1,52170102,280.093708,HOLD,9992.768941108767
2022-09-08 04:00:00+00:00,289.26,289.5,279.76,713366,281.3,55399153,286.202628,HOLD,10188.608896387457
2022-09-09 04:00:00+00:00,299.68,299.85,291.245,777365,291.67,56082207,297.419463,HOLD,10555.632697467308
2022-09-12 04:00:00+00:00,304.42,305.49,300.4,766857,300.72,50396267,303.652347,HOLD,10722.589781643746
2022-09-13 04:00:00+00:00,292.13,297.3999,290.4,985169,292.9,70982158,293.635054,HOLD,10289.698945245344
2022-09-14 04:00:00+00:00,302.61,306.0,291.64,951746,292.24,74235471,300.684484,HOLD,10658.836127137554
2022-09-15 04:00:00+00:00,303.75,309.12,300.7247,855306,301.825,66398343,304.908427,HOLD,10698.990362572393
2022-09-16 04:00:00+00:00,303.35,303.71,295.6005,754401,299.605,112306933,301.288707,HOLD,10684.90115715666
2022-09-19 04:00:00+00:00,309.07,309.84,297.8,842286,300.09,61634470,306.413596,HOLD,10886.376794601645
2022-09-20 04:00:00+00:00,308.73,313.33,305.58,819821,306.91,62988711,309.324663,HOLD,10874.400969998273
2022-09-21 04:00:00+00:00,300.8,313.8,300.63,837932,308.29,64435337,307.469093,HOLD,10595.082472631362
2022-09-22 04:00:00+00:00,288.59,301.29,285.82,1086013,299.86,72000682,291.367469,HOLD,10165.009477316104
2022-09-23 04:00:00+00:00,275.33,284.5,272.82,1052624,283.09,65490085,276.541874,HOLD,9697.95231778455
2022-09-26 04:00:00+00:00,276.01,284.09,270.31,909219,271.83,59843049,278.249835,HOLD,9721.903966991296
2022-09-27 04:00:00+00:00,282.94,288.67,277.51,857135,283.84,63622379,283.465199,HOLD,9965.999450818874
2022-09-28 04:00:00+00:00,287.81,289.0,277.57,739950,283.08,57570596,283.889448,HOLD,10137.535526755426
2022-09-29 04:00:00+00:00,268.21,283.65,265.78,1125575,282.76,79669023,271.100311,HOLD,9447.164461384498
2022-09-30 04:00:00+00:00,265.25,275.57,262.47,921345,266.145,70442182,268.886833,HOLD,9342.904341308073
2022-10-03 04:00:00+00:00,242.4,255.16,241.01,1539828,254.5,101048630,245.014052,BUY,8538.058481934315
2022-10-04 04:00:00+00:00,249.44,257.5,242.01,1313288,250.52,112007508,249.665823,HOLD,8786.028497251218
2022-10-05 04:00:00+00:00,240.81,246.6697,233.27,1172527,245.01,88914813,238.478773,BUY,8482.053890406776
2022-10-06 04:00:00+00:00,238.13,244.58,235.35,827249,239.44,70719650,239.404162,HOLD,8387.656214121364
2022-10-07 04:00:00+00:00,223.07,234.5715,222.02,1236527,233.935,85634482,226.184648,BUY,7857.197630219008
2022-10-10 04:00:00+00:00,222.96,226.99,218.3582,890253,223.93,69326571,223.506947,HOLD,7853.323098729682
2022-10-11 04:00:00+00:00,216.5,225.75,215.0,926045,220.945,78495707,220.69994,HOLD,7625.78243126559
2022-10-12 04:00:00+00:00,217.24,219.2999,211.51,809810,215.33,68676010,215.597611,HOLD,7651.847461284698
2022-10-13 04:00:00+00:00,221.72,222.99,206.22,1157762,208.3,94549943,215.657576,HOLD,7809.646561940909
2022-10-14 04:00:00+00:00,204.99,226.26,204.16,1273344,224.01,96221753,211.449275,HOLD,7220.365545427868
2022-10-17 04:00:00+00:00,219.35,221.86,209.45,954633,210.04,82997077,217.723871,HOLD,7726.168019852689
2022-10-18 04:00:00+00:00,220.19,229.82,217.25,841840,229.5,77228084,221.409368,HOLD,7755.755351225729
2022-10-19 04:00:00+00:00,222.04,222.93,217.78,864646,219.8,68150056,220.957198,HOLD,7820.917926273495
2022-10-20 04:00:00+00:00,207.28,215.55,202.0,1546089,208.28,120301645,208.585358,HOLD,7301.026246432941
2022-10-21 04:00:00+00:00,214.44,214.66,203.8,898257,206.415,78476531,210.454782,HOLD,7553.223023374565
2022-10-24 04:00:00+00:00,211.25,213.5,198.5863,1305819,205.82,102608679,205.752442,HOLD,7440.861610184093
2022-10-25 04:00:00+00:00,222.415,224.3498,210.0,1050831,210.1,98376534,220.141257,HOLD,7834.126556350745
2022-10-26 04:00:00+00:00,224.64,230.6,218.2,922633,219.4,86971998,226.610963,HOLD,7912.497761475761
2022-10-27 04:00:00+00:00,225.09,233.81,222.85,740947,229.77,63313495,226.18492,HOLD,7928.348117568461
2022-10-28 04:00:00+00:00,228.52,228.86,216.35,791347,225.4,70775381,224.258367,HOLD,8049.163054008373
2022-10-31 04:00:00+00:00,227.54,229.85,221.94,717884,226.19,63582829,226.643099,HOLD,8014.644500739826
2022-11-01 04:00:00+00:00,227.82,237.3951,227.28,701491,234.05,63918578,230.781235,HOLD,8024.50694453084
2022-11-02 04:00:00+00:00,214.98,227.8699,214.82,802303,226.04,65195578,221.8648,HOLD,7572.243450685804
2022-11-03 04:00:00+00:00,215.31,221.2,210.14,644112,211.36,58310152,216.39553,HOLD,7583.867045153785
2022-11-04 04:00:00+00:00,207.47,223.8,203.08,1196743,222.6,100715317,210.927108,HOLD,7307.7186190054135
2022-11-07 05:00:00+00:00,197.08,208.9,196.66,1347597,208.65,95450979,199.990171,BUY,6941.751508331745
2022-11-08 05:00:00+00:00,191.3,195.2,186.75,1540664,194.02,132172579,191.376341,BUY,6738.1624900744
2022-11-09 05:00:00+00:00,177.59,195.89,177.12,1577361,190.775,129491823,184.406122,BUY,6255.254974450145
2022-11-10 05:00:00+00:00,190.72,191.0,180.03,1406976,189.9,138031810,187.898992,HOLD,6717.733142221587
2022-11-11 05:00:00+00:00,195.97,196.52,182.59,1164753,186.0,116253329,191.534881,HOLD,6902.653963303084
2022-11-14 05:00:00+00:00,190.95,195.73,186.34,953199,192.77,93827731,191.871236,HOLD,6725.834435335632
2022-11-15 05:00:00+00:00,194.42,200.8237,192.06,984846,195.88,93223972,196.650535,HOLD,6848.058292317118
2022-11-16 05:00:00+00:00,186.92,192.57,185.66,812212,191.51,68342071,188.235165,HOLD,6583.88569077212
2022-11-17 05:00:00+00:00,183.17,186.16,180.9,772743,183.96,65848836,183.542771,HOLD,6451.799389999622
2022-11-18 05:00:00+00:00,180.19,185.19,176.55,939374,185.05,77814167,179.151171,HOLD,6346.83480965241
2022-11-21 05:00:00+00:00,167.87,176.77,167.54,1251924,175.85,95460527,170.814688,HOLD,5912.887282847828
2022-11-22 05:00:00+00:00,169.91,170.92,166.185,863699,168.63,80402272,168.909345,HOLD,5984.742230468067
2022-11-23 05:00:00+00:00,183.2,183.62,172.5,1195380,173.57,111649742,179.633732,HOLD,6452.856080405802
2022-11-25 05:00:00+00:00,182.86,185.2,180.63,584243,185.06,51788297,182.76661,HOLD,6440.88025580243
2022-11-28 05:00:00+00:00,182.92,188.5,179.0,975440,179.96,94797017,184.874416,HOLD,6442.993636614789
2022-11-29 05:00:00+00:00,180.83,186.38,178.75,883448,184.99,84640855,182.416968,HOLD,6369.3775383175835
2022-11-30 05:00:00+00:00,194.7,194.76,180.6301,983612,182.43,117562401,187.836172,HOLD,6857.920736108131
2022-12-01 05:00:00+00:00,194.7,198.92,191.8,855154,197.08,81924273,195.085566,HOLD,6857.920736108131
2022-12-02 05:00:00+00:00,194.86,196.25,191.11,830813,191.78,74986051,193.511971,HOLD,6863.556418274426
2022-12-05 05:00:00+00:00,182.45,191.27,180.55,1142297,189.44,95180598,184.400981,HOLD,6426.438820251302
2022-12-06 05:00:00+00:00,179.82,183.65,175.33,958150,181.215,93840008,178.541099,HOLD,6333.802294642856
2022-12-07 05:00:00+00:00,174.04,179.38,172.218,968029,175.03,86103119,174.150473,HOLD,6130.213276385512
2022-12-08 05:00:00+00:00,173.44,175.2,169.06,990880,172.2,99166137,172.31195,HOLD,6109.079468261913
2022-12-09 05:00:00+00:00,179.05,182.5,173.36,1090347,173.84,106899809,179.615813,HOLD,6306.680574217571
2022-12-12 05:00:00+00:00,167.82,177.37,167.52,1292534,176.1,112834677,170.356246,HOLD,5911.126132170861
