Date,close,high,low,open,volume
2024-07-03,1.659999966621399,1.6799999475479126,1.4600000381469727,1.4700000286102295,23300000
2024-07-05,1.8300000429153442,1.8300000429153442,1.6100000143051147,1.649999976158142,14960400
2024-07-08,1.8600000143051147,1.8799999952316284,1.7799999713897705,1.8200000524520874,10824200
2024-07-09,1.7699999809265137,1.8600000143051147,1.7100000381469727,1.8600000143051147,11797700
2024-07-10,1.909999966621399,1.9199999570846558,1.7450000047683716,1.7699999809265137,12052900
2024-07-11,1.940000057220459,2.0290000438690186,1.8899999856948853,1.9199999570846558,18180700
2024-07-12,2.200000047683716,2.2200000286102295,1.9550000429153442,1.9600000381469727,32036400
2024-07-15,2.180000066757202,2.2200000286102295,2.049999952316284,2.2100000381469727,23996800
2024-07-16,2.369999885559082,2.4000000953674316,2.2200000286102295,2.2200000286102295,25354000
2024-07-17,2.1600000858306885,2.440000057220459,2.119999885559082,2.2699999809265137,19823800
2024-07-18,2.059999942779541,2.259999990463257,2.0250000953674316,2.2300000190734863,12829700
2024-07-19,1.9600000381469727,2.0199999809265137,1.8600000143051147,1.9600000381469727,23368700
2024-07-22,2.0,2.0399999618530273,1.9199999570846558,2.009999990463257,10091200
2024-07-23,2.130000114440918,2.180000066757202,1.9500000476837158,1.9900000095367432,12788100
2024-07-24,1.9299999475479126,2.119999885559082,1.9299999475479126,2.0799999237060547,17389700
2024-07-25,2.0299999713897705,2.130000114440918,1.9299999475479126,1.9600000381469727,13897900
2024-07-26,2.190000057220459,2.240000009536743,2.049999952316284,2.119999885559082,16890600
2024-07-29,2.0899999141693115,2.240000009536743,2.0399999618530273,2.2300000190734863,10653200
2024-07-30,2.0299999713897705,2.109999895095825,1.9800000190734863,2.0899999141693115,8237600
2024-07-31,2.1700000762939453,2.2699999809265137,2.0299999713897705,2.0299999713897705,21231000
2024-08-01,1.9900000095367432,2.2200000286102295,1.9500000476837158,2.200000047683716,13482000
2024-08-02,1.9199999570846558,1.9199999570846558,1.8200000524520874,1.840000033378601,10578100
2024-08-05,1.8600000143051147,1.9199999570846558,1.659999966621399,1.6799999475479126,13449500
2024-08-06,1.7599999904632568,1.9199999570846558,1.75,1.9199999570846558,9157200
2024-08-07,1.590000033378601,1.8300000429153442,1.5800000429153442,1.7799999713897705,14672300
2024-08-08,1.7699999809265137,1.7899999618530273,1.6299999952316284,1.659999966621399,9544300
2024-08-09,1.690000057220459,1.7799999713897705,1.6649999618530273,1.7799999713897705,8437000
2024-08-12,1.6399999856948853,1.6950000524520874,1.6200000047683716,1.690000057220459,6442800
2024-08-13,1.7799999713897705,1.7999999523162842,1.659999966621399,1.659999966621399,7583900
2024-08-14,1.7400000095367432,1.850000023841858,1.7300000190734863,1.809999942779541,7676700
2024-08-15,1.7899999618530273,1.8300000429153442,1.7599999904632568,1.7899999618530273,5920600
2024-08-16,1.7899999618530273,1.850000023841858,1.7599999904632568,1.7799999713897705,7641400
2024-08-19,1.8799999952316284,1.899999976158142,1.7799999713897705,1.7899999618530273,7753600
2024-08-20,1.809999942779541,1.8799999952316284,1.7799999713897705,1.8799999952316284,5710900
2024-08-21,1.9299999475479126,1.940000057220459,1.809999942779541,1.809999942779541,9611100
2024-08-22,1.8200000524520874,1.9249999523162842,1.8200000524520874,1.909999966621399,8310000
2024-08-23,1.9199999570846558,2.0,1.840000033378601,1.850000023841858,14436800
2024-08-26,1.840000033378601,1.9199999570846558,1.8300000429153442,1.909999966621399,11668400
2024-08-27,1.8300000429153442,1.8600000143051147,1.7699999809265137,1.8300000429153442,7030300
2024-08-28,1.7699999809265137,1.8350000381469727,1.7400000095367432,1.7999999523162842,7977000
2024-08-29,1.8600000143051147,1.940000057220459,1.7999999523162842,1.809999942779541,9470800
2024-08-30,1.8799999952316284,1.9600000381469727,1.8600000143051147,1.899999976158142,7117300
2024-09-03,1.7000000476837158,1.8799999952316284,1.690000057220459,1.8799999952316284,15644400
2024-09-04,1.690000057220459,1.7589999437332153,1.659999966621399,1.690000057220459,14150000
2024-09-05,1.3899999856948853,1.4789999723434448,1.2999999523162842,1.4500000476837158,36087500
2024-09-06,1.309999942779541,1.4199999570846558,1.309999942779541,1.399999976158142,16214900
2024-09-09,1.2799999713897705,1.399999976158142,1.2599999904632568,1.3799999952316284,17667900
2024-09-10,1.2799999713897705,1.309999942779541,1.2300000190734863,1.2799999713897705,12783600
2024-09-11,1.340000033378601,1.340000033378601,1.2400000095367432,1.2699999809265137,14742800
2024-09-12,1.3200000524520874,1.350000023841858,1.2899999618530273,1.340000033378601,9859500
2024-09-13,1.3700000047683716,1.3899999856948853,1.340000033378601,1.340000033378601,10807100
2024-09-16,1.3700000047683716,1.3899999856948853,1.2999999523162842,1.3700000047683716,7505100
2024-09-17,1.5099999904632568,1.5460000038146973,1.3600000143051147,1.3600000143051147,18920600
2024-09-18,1.4500000476837158,1.5700000524520874,1.4199999570846558,1.4900000095367432,15438100
2024-09-19,1.4299999475479126,1.5260000228881836,1.409999966621399,1.5199999809265137,11436900
2024-09-20,1.3700000047683716,1.4199999570846558,1.3700000047683716,1.4199999570846558,12116000
2024-09-23,1.350000023841858,1.3799999952316284,1.3300000429153442,1.3799999952316284,10276900
2024-09-24,1.4199999570846558,1.440000057220459,1.350000023841858,1.3600000143051147,9512900
2024-09-25,1.350000023841858,1.409999966621399,1.340000033378601,1.409999966621399,9077700
2024-09-26,1.3600000143051147,1.3990000486373901,1.340000033378601,1.3799999952316284,7835700
2024-09-27,1.3700000047683716,1.4500000476837158,1.3600000143051147,1.3799999952316284,10543700
2024-09-30,1.3700000047683716,1.409999966621399,1.350000023841858,1.3700000047683716,8825900
2024-10-01,1.2999999523162842,1.3700000047683716,1.2899999618530273,1.3600000143051147,12643200
2024-10-02,1.309999942779541,1.3300000429153442,1.2799999713897705,1.309999942779541,8881900
2024-10-03,1.3600000143051147,1.3799999952316284,1.2999999523162842,1.3200000524520874,15917200
2024-10-04,1.4199999570846558,1.440000057220459,1.3600000143051147,1.3700000047683716,13239600
2024-10-07,1.4700000286102295,1.4900000095367432,1.3899999856948853,1.3899999856948853,10435900
2024-10-08,1.3899999856948853,1.4600000381469727,1.3700000047683716,1.4600000381469727,10757500
2024-10-09,1.3700000047683716,1.4199999570846558,1.3700000047683716,1.3899999856948853,11155600
2024-10-10,1.309999942779541,1.3600000143051147,1.2999999523162842,1.350000023841858,12771500
2024-10-11,1.340000033378601,1.350000023841858,1.2899999618530273,1.309999942779541,12774100
