Date,close,high,low,open,volume
2024-07-03,59.63999938964844,60.0099983215332,58.89500045776367,59.029998779296875,6908300
2024-07-05,59.7599983215332,60.15999984741211,58.83000183105469,59.380001068115234,12243800
2024-07-08,59.09000015258789,60.029998779296875,58.630001068115234,59.720001220703125,10320400
2024-07-09,59.0,59.70000076293945,58.41999816894531,58.900001525878906,8473600
2024-07-10,58.900001525878906,59.310001373291016,58.20000076293945,59.09000015258789,7697100
2024-07-11,59.9900016784668,60.93000030517578,59.43000030517578,59.54999923706055,13082000
2024-07-12,60.27000045776367,60.52000045776367,59.779998779296875,60.38999938964844,8166200
2024-07-15,60.470001220703125,61.02000045776367,59.81999969482422,60.25,9443000
2024-07-16,61.810001373291016,62.02000045776367,60.68000030517578,60.79999923706055,9198800
2024-07-17,61.2400016784668,61.84000015258789,60.654998779296875,61.11000061035156,8322100
2024-07-18,60.0,61.33000183105469,59.939998626708984,60.54999923706055,9102000
2024-07-19,59.33000183105469,59.83000183105469,58.75,59.810001373291016,9352900
2024-07-22,60.77000045776367,60.790000915527344,59.52000045776367,59.900001525878906,7489500
2024-07-23,59.709999084472656,60.95000076293945,59.689998626708984,60.720001220703125,7572000
2024-07-24,58.06999969482422,59.65999984741211,57.97999954223633,59.54999923706055,11801700
2024-07-25,57.220001220703125,58.650001525878906,57.20000076293945,58.15999984741211,12515700
2024-07-26,58.290000915527344,58.310001373291016,56.970001220703125,57.599998474121094,11323400
2024-07-29,58.939998626708984,59.099998474121094,58.06999969482422,58.5,12346800
2024-07-30,64.0,65.05999755859375,62.43000030517578,62.775001525878906,44232800
2024-07-31,65.77999877929688,66.98999786376953,64.16999816894531,65.0,25825900
2024-08-01,65.30999755859375,67.30000305175781,65.0199966430664,65.77999877929688,19086400
2024-08-02,61.97999954223633,64.04000091552734,60.88999938964844,64.0,23117100
2024-08-05,60.459999084472656,61.05500030517578,58.650001525878906,60.70000076293945,17445400
2024-08-06,62.75,63.58000183105469,60.29999923706055,60.599998474121094,14358900
2024-08-07,62.7400016784668,65.01000213623047,62.63999938964844,63.345001220703125,13464400
2024-08-08,64.27999877929688,64.67500305175781,63.099998474121094,63.54999923706055,9761200
2024-08-09,64.72000122070312,65.5,64.47000122070312,64.80000305175781,8605300
2024-08-12,63.459999084472656,65.12999725341797,63.28499984741211,64.94999694824219,7519500
2024-08-13,65.11000061035156,65.63999938964844,63.720001220703125,64.0,8638600
2024-08-14,66.13999938964844,66.38999938964844,64.66000366210938,65.05999755859375,8944800
2024-08-15,67.94000244140625,68.12000274658203,67.05000305175781,67.16000366210938,12968300
2024-08-16,67.95999908447266,68.55000305175781,67.37000274658203,67.37000274658203,9526800
2024-08-19,69.43000030517578,69.45999908447266,68.16999816894531,68.22000122070312,9578100
2024-08-20,71.88999938964844,72.55999755859375,69.43000030517578,70.0,23546000
2024-08-21,71.45999908447266,72.7699966430664,70.87000274658203,72.06500244140625,10455500
2024-08-22,71.5199966430664,73.25,70.91999816894531,71.73999786376953,11811100
2024-08-23,71.69999694824219,72.06999969482422,70.83999633789062,72.0,8222200
2024-08-26,72.04000091552734,73.02999877929688,71.66999816894531,72.06999969482422,9063000
2024-08-27,71.58999633789062,72.3499984741211,71.30000305175781,71.75,9396900
2024-08-28,70.43000030517578,71.58999633789062,70.0250015258789,71.2699966430664,9277700
2024-08-29,73.16000366210938,73.93000030517578,71.25,71.4000015258789,13181600
2024-08-30,72.43000030517578,73.69000244140625,71.76000213623047,73.51000213623047,9635000
2024-09-03,72.0,72.947998046875,71.4000015258789,71.75499725341797,8571300
