Date,close,high,low,open,volume
2024-07-03,62.290000915527344,62.880001068115234,61.5099983215332,61.869998931884766,2106500
2024-07-05,62.08000183105469,63.09000015258789,61.167999267578125,62.0,2917800
2024-07-08,61.02000045776367,62.55799865722656,60.849998474121094,62.369998931884766,2648600
2024-07-09,63.11000061035156,63.15999984741211,60.52000045776367,60.880001068115234,3021500
2024-07-10,61.369998931884766,63.7400016784668,60.72999954223633,63.470001220703125,3710000
2024-07-11,60.66999816894531,63.5,60.540000915527344,62.209999084472656,3214100
2024-07-12,61.31999969482422,62.11000061035156,60.7400016784668,61.099998474121094,2827000
2024-07-15,62.439998626708984,63.27000045776367,60.25,61.459999084472656,3701400
2024-07-16,64.7300033569336,65.11000061035156,62.720001220703125,62.7400016784668,4030100
2024-07-17,64.7699966430664,66.18000030517578,63.75299835205078,63.880001068115234,4221800
2024-07-18,62.77000045776367,66.19100189208984,62.27000045776367,64.70999908447266,3600200
2024-07-19,62.54999923706055,64.25,62.297000885009766,62.810001373291016,2545100
2024-07-22,62.04999923706055,62.970001220703125,60.63999938964844,62.970001220703125,2635600
2024-07-23,62.09000015258789,62.68000030517578,60.61000061035156,61.5,2292800
2024-07-24,55.59000015258789,60.04999923706055,55.400001525878906,60.040000915527344,7748000
2024-07-25,57.45000076293945,58.880001068115234,55.29999923706055,55.5099983215332,3518100
2024-07-26,59.040000915527344,59.060001373291016,57.41999816894531,58.5,3006700
2024-07-29,58.900001525878906,59.720001220703125,58.04999923706055,59.18000030517578,2442900
2024-07-30,57.439998626708984,59.29999923706055,56.900001525878906,58.349998474121094,2876300
2024-07-31,58.209999084472656,58.970001220703125,56.939998626708984,57.599998474121094,2828600
2024-08-01,55.33000183105469,58.68000030517578,54.36000061035156,58.59000015258789,6806700
2024-08-02,53.13999938964844,57.97999954223633,52.95000076293945,56.900001525878906,7584600
2024-08-05,51.66999816894531,52.959999084472656,48.33000183105469,49.849998474121094,6725100
2024-08-06,53.029998779296875,53.81999969482422,51.29999923706055,52.22999954223633,4386500
2024-08-07,52.84000015258789,56.849998474121094,52.790000915527344,53.68000030517578,5064000
2024-08-08,55.61000061035156,55.70000076293945,52.79999923706055,53.005001068115234,4041800
