Date,close,high,low,open,volume
2024-07-05,28.549999237060547,28.8799991607666,28.350000381469727,28.770000457763672,4902700
2024-07-08,28.149999618530273,28.809999465942383,27.600000381469727,28.809999465942383,7794500
2024-07-09,28.360000610351562,29.18000030517578,27.770000457763672,28.020000457763672,5221600
2024-07-10,28.170000076293945,28.780000686645508,27.450000762939453,28.59000015258789,4809800
2024-07-11,29.610000610351562,30.440000534057617,28.8700008392334,30.200000762939453,8051600
2024-07-12,29.540000915527344,30.459999084472656,29.389999389648438,29.829999923706055,5904900
2024-07-15,32.099998474121094,32.36000061035156,29.6200008392334,29.719999313354492,10723300
2024-07-16,33.459999084472656,33.470001220703125,32.124000549316406,32.400001525878906,8879700
2024-07-17,32.27000045776367,34.29999923706055,31.90399932861328,32.31999969482422,8783900
2024-07-18,30.860000610351562,32.72999954223633,30.479999542236328,32.04999923706055,6270300
2024-07-19,29.959999084472656,30.690000534057617,29.899999618530273,30.579999923706055,4199500
2024-07-22,29.6299991607666,30.610000610351562,29.290000915527344,30.360000610351562,3628600
2024-07-23,29.34000015258789,29.94499969482422,29.270000457763672,29.559999465942383,2539000
2024-07-24,26.459999084472656,29.174999237060547,26.360000610351562,29.1200008392334,6810700
2024-07-25,26.459999084472656,27.209999084472656,25.889999389648438,26.700000762939453,4919000
2024-07-26,27.100000381469727,27.700000762939453,26.520000457763672,27.700000762939453,5121900
2024-07-29,26.84000015258789,27.799999237060547,26.53499984741211,27.34000015258789,4384100
2024-07-30,27.459999084472656,29.200000762939453,27.010000228881836,28.549999237060547,7661300
2024-07-31,28.290000915527344,29.333999633789062,27.799999237060547,28.110000610351562,7148100
2024-08-01,26.420000076293945,28.84000015258789,25.969999313354492,28.18000030517578,6952400
2024-08-02,25.770000457763672,25.81999969482422,23.950000762939453,25.149999618530273,8237900
2024-08-05,24.559999465942383,25.15999984741211,22.25,22.25,6907800
2024-08-06,24.15999984741211,24.959999084472656,23.889999389648438,24.739999771118164,4455100
2024-08-07,24.1200008392334,26.40999984741211,24.100000381469727,25.770000457763672,7062100
2024-08-08,25.21500015258789,25.27199935913086,24.149999618530273,24.3700008392334,4250000
2024-08-09,25.440000534057617,25.81999969482422,24.68000030517578,25.34000015258789,4959700
2024-08-12,25.170000076293945,25.43000030517578,24.670000076293945,25.329999923706055,4273900
2024-08-13,26.25,26.479999542236328,25.350000381469727,25.600000381469727,5571000
2024-08-14,26.579999923706055,26.8799991607666,25.969999313354492,26.757999420166016,3875200
2024-08-15,28.3700008392334,28.56999969482422,27.200000762939453,27.295000076293945,7037200
2024-08-16,28.450000762939453,28.899999618530273,28.149999618530273,28.40999984741211,4728200
2024-08-19,30.34000015258789,30.3799991607666,28.360000610351562,28.510000228881836,5782400
2024-08-20,29.290000915527344,31.459999084472656,29.19499969482422,30.40999984741211,7752000
2024-08-21,29.75,29.84000015258789,28.469999313354492,29.31999969482422,6165800
2024-08-22,29.959999084472656,31.440000534057617,29.6200008392334,29.700000762939453,9941800
2024-08-23,31.459999084472656,32.16999816894531,30.020000457763672,30.100000381469727,8112600
2024-08-26,31.8799991607666,32.4900016784668,31.049999237060547,32.459999084472656,9265900
2024-08-27,32.5099983215332,32.66999816894531,31.5,31.5,8411100
2024-08-28,31.579999923706055,32.5099983215332,30.459999084472656,32.22999954223633,16394900
