Date,close,high,low,open,volume
2024-07-03,1.1100000143051147,1.149999976158142,1.0700000524520874,1.0700000524520874,1535200
2024-07-05,1.100000023841858,1.1399999856948853,1.059999942779541,1.1399999856948853,1294800
2024-07-08,1.1200000047683716,1.1799999475479126,1.090000033378601,1.090000033378601,1467400
2024-07-09,1.090000033378601,1.1200000047683716,1.059999942779541,1.1200000047683716,1089100
2024-07-10,1.100000023841858,1.1200000047683716,1.059999942779541,1.1100000143051147,761400
2024-07-11,1.100000023841858,1.1399999856948853,1.0800000429153442,1.100000023841858,1489100
2024-07-12,1.2400000095367432,1.2999999523162842,1.1200000047683716,1.1299999952316284,5617600
2024-07-15,1.2799999713897705,1.2899999618530273,1.190000057220459,1.2799999713897705,2359200
2024-07-16,1.3600000143051147,1.3899999856948853,1.2599999904632568,1.3200000524520874,2782100
2024-07-17,1.2899999618530273,1.350000023841858,1.2200000286102295,1.3300000429153442,2082800
2024-07-18,1.2200000286102295,1.340000033378601,1.2100000381469727,1.2799999713897705,1824100
2024-07-19,1.1299999952316284,1.25,1.1299999952316284,1.25,1839600
2024-07-22,1.1200000047683716,1.159999966621399,1.0800000429153442,1.1299999952316284,2213100
2024-07-23,1.1200000047683716,1.1399999856948853,1.0800000429153442,1.1299999952316284,1358000
2024-07-24,1.0700000524520874,1.1299999952316284,1.059999942779541,1.1100000143051147,1540200
2024-07-25,1.159999966621399,1.1699999570846558,1.059999942779541,1.0800000429153442,1926000
2024-07-26,1.1200000047683716,1.190000057220459,1.0800000429153442,1.159999966621399,1593300
2024-07-29,1.059999942779541,1.1399999856948853,1.0499999523162842,1.1299999952316284,1996800
2024-07-30,1.0299999713897705,1.100000023841858,1.0,1.0700000524520874,2703300
2024-07-31,1.0700000524520874,1.090000033378601,1.0199999809265137,1.0499999523162842,4355000
2024-08-01,0.9800000190734863,1.059999942779541,0.9599999785423279,1.0499999523162842,2751000
2024-08-02,1.0199999809265137,1.0499999523162842,0.949999988079071,0.9599999785423279,1485200
2024-08-05,0.9399999976158142,0.9800000190734863,0.9100000262260437,0.9100000262260437,3561200
2024-08-06,0.9300000071525574,0.9599999785423279,0.9100000262260437,0.949999988079071,1638000
2024-08-07,0.8299999833106995,0.9900000095367432,0.8299999833106995,0.9599999785423279,4282000
2024-08-08,0.8999999761581421,0.9399999976158142,0.8700000047683716,0.9300000071525574,4987100
2024-08-09,0.8600000143051147,0.9200000166893005,0.8500000238418579,0.9200000166893005,1978500
2024-08-12,0.8500000238418579,0.8700000047683716,0.8299999833106995,0.8700000047683716,2189200
2024-08-13,0.8799999952316284,0.8899999856948853,0.8399999737739563,0.8700000047683716,1401700
2024-08-14,0.8500000238418579,0.8899999856948853,0.8299999833106995,0.8799999952316284,2043100
2024-08-15,0.9399999976158142,0.9700000286102295,0.8500000238418579,0.8700000047683716,2423100
2024-08-16,0.9599999785423279,0.9800000190734863,0.9300000071525574,0.9399999976158142,1540900
2024-08-19,0.9300000071525574,0.9599999785423279,0.9200000166893005,0.949999988079071,1339800
2024-08-20,0.8899999856948853,0.9399999976158142,0.8899999856948853,0.9399999976158142,1039900
2024-08-21,0.9100000262260437,0.9300000071525574,0.8899999856948853,0.8999999761581421,753600
2024-08-22,0.8899999856948853,0.9300000071525574,0.8899999856948853,0.9100000262260437,872400
2024-08-23,0.9599999785423279,1.0,0.9200000166893005,0.9200000166893005,1746800
2024-08-26,0.9399999976158142,0.9800000190734863,0.9399999976158142,0.9800000190734863,1037700
2024-08-27,0.9200000166893005,0.9399999976158142,0.9100000262260437,0.9300000071525574,759800
2024-08-28,0.8799999952316284,0.9200000166893005,0.8700000047683716,0.9100000262260437,931300
2024-08-29,0.9100000262260437,0.9399999976158142,0.8799999952316284,0.8799999952316284,947400
2024-08-30,0.949999988079071,0.949999988079071,0.9100000262260437,0.9100000262260437,770500
2024-09-03,0.8999999761581421,0.9599999785423279,0.8999999761581421,0.9399999976158142,847500
2024-09-04,0.8899999856948853,0.9100000262260437,0.8700000047683716,0.8999999761581421,875400
2024-09-05,0.9700000286102295,0.9700000286102295,0.8799999952316284,0.9100000262260437,1442100
2024-09-06,0.9800000190734863,1.0,0.9300000071525574,0.949999988079071,2062000
2024-09-09,0.9900000095367432,1.0,0.9399999976158142,0.9599999785423279,1844300
2024-09-10,1.0800000429153442,1.1200000047683716,0.9599999785423279,1.0,3564900
2024-09-11,1.0099999904632568,1.0700000524520874,0.9300000071525574,1.0499999523162842,1753700
2024-09-12,0.9700000286102295,1.0199999809265137,0.9599999785423279,1.0099999904632568,1451500
2024-09-13,0.9900000095367432,1.0,0.9599999785423279,0.9800000190734863,1246800
2024-09-16,1.0800000429153442,1.0800000429153442,0.9599999785423279,0.9700000286102295,2137300
2024-09-17,1.149999976158142,1.1699999570846558,1.0499999523162842,1.0800000429153442,2874400
2024-09-18,1.1299999952316284,1.2200000286102295,1.1200000047683716,1.149999976158142,1807400
2024-09-19,1.149999976158142,1.2000000476837158,1.1299999952316284,1.1699999570846558,1264100
2024-09-20,1.1299999952316284,1.159999966621399,1.090000033378601,1.149999976158142,1907400
2024-09-23,1.0700000524520874,1.1299999952316284,1.0499999523162842,1.1299999952316284,899100
2024-09-24,1.1299999952316284,1.149999976158142,1.0299999713897705,1.059999942779541,1223400
2024-09-25,1.2000000476837158,1.2000000476837158,1.1100000143051147,1.1299999952316284,1221900
2024-09-26,1.2000000476837158,1.25,1.1699999570846558,1.2000000476837158,1880600
2024-09-27,1.159999966621399,1.2300000190734863,1.1200000047683716,1.2300000190734863,1537600
2024-09-30,1.1399999856948853,1.159999966621399,1.090000033378601,1.149999976158142,1064200
2024-10-01,1.1200000047683716,1.190000057220459,1.1100000143051147,1.1299999952316284,844900
2024-10-02,1.1699999570846558,1.2000000476837158,1.1100000143051147,1.1100000143051147,1050200
2024-10-03,1.149999976158142,1.190000057220459,1.1100000143051147,1.190000057220459,762200
2024-10-04,1.2000000476837158,1.2000000476837158,1.149999976158142,1.149999976158142,852400
2024-10-07,1.2899999618530273,1.2899999618530273,1.2100000381469727,1.2100000381469727,1741000
2024-10-08,1.25,1.309999942779541,1.25,1.2799999713897705,914700
2024-10-09,1.2699999809265137,1.3200000524520874,1.2200000286102295,1.2400000095367432,1465400
