Date,close,high,low,open,volume
2024-07-03,12.4350004196167,12.899999618530273,12.149999618530273,12.899999618530273,4587
2024-07-05,12.300000190734863,13.005000114440918,12.0,13.005000114440918,5207
2024-07-08,12.300000190734863,12.75,12.149999618530273,12.65999984741211,3313
2024-07-09,12.0,12.449999809265137,11.699999809265137,12.149999618530273,5067
2024-07-10,12.104999542236328,12.449999809265137,11.850000381469727,12.449999809265137,4773
2024-07-11,12.164999961853027,12.569999694824219,11.90999984741211,12.149999618530273,6653
2024-07-12,12.329999923706055,12.630000114440918,12.149999618530273,12.149999618530273,7820
2024-07-15,13.425000190734863,13.5,12.449999809265137,12.824999809265137,17320
2024-07-16,14.010000228881836,14.805000305175781,13.484999656677246,13.649999618530273,31460
2024-07-17,14.385000228881836,15.0600004196167,14.100000381469727,14.295000076293945,25900
2024-07-18,13.274999618530273,14.399999618530273,13.199999809265137,14.100000381469727,6593
2024-07-19,13.649999618530273,14.100000381469727,12.899999618530273,12.899999618530273,5227
2024-07-22,12.46500015258789,13.635000228881836,12.359999656677246,13.635000228881836,9000
2024-07-23,13.1850004196167,13.4399995803833,12.449999809265137,12.449999809265137,5953
2024-07-24,12.779999732971191,13.635000228881836,12.765000343322754,13.5,4040
2024-07-25,12.824999809265137,13.199999809265137,12.3149995803833,12.3149995803833,11687
2024-07-26,12.795000076293945,13.5,12.600000381469727,13.5,4200
2024-07-29,12.779999732971191,13.199999809265137,12.449999809265137,12.449999809265137,3227
2024-07-30,12.494999885559082,13.050000190734863,12.449999809265137,13.050000190734863,2013
2024-07-31,13.050000190734863,13.8149995803833,12.300000190734863,13.199999809265137,8207
2024-08-01,12.539999961853027,13.40999984741211,12.449999809265137,12.449999809265137,7147
2024-08-02,12.164999961853027,13.350000381469727,12.149999618530273,13.350000381469727,6933
2024-08-05,11.399999618530273,11.699999809265137,10.5,11.399999618530273,18907
2024-08-06,11.850000381469727,12.0,11.25,11.654999732971191,11500
2024-08-07,11.729999542236328,12.449999809265137,11.579999923706055,12.449999809265137,3740
2024-08-08,11.3100004196167,11.90999984741211,11.279999732971191,11.399999618530273,5813
2024-08-09,11.25,11.654999732971191,11.25,11.3100004196167,3960
2024-08-12,11.385000228881836,11.475000381469727,11.25,11.25,5420
2024-08-13,11.760000228881836,11.9399995803833,11.385000228881836,11.385000228881836,2860
2024-08-14,11.579999923706055,12.149999618530273,11.25,11.760000228881836,8400
2024-08-15,11.53499984741211,11.699999809265137,11.399999618530273,11.475000381469727,3060
2024-08-16,11.430000305175781,11.550000190734863,11.25,11.265000343322754,6587
2024-08-19,11.145000457763672,11.550000190734863,11.024999618530273,11.550000190734863,15907
2024-08-20,11.039999961853027,11.505000114440918,10.949999809265137,11.130000114440918,5393
2024-08-21,10.574999809265137,10.979999542236328,10.515000343322754,10.979999542236328,11267
2024-08-22,10.800000190734863,11.100000381469727,10.649999618530273,11.100000381469727,4553
2024-08-23,11.204999923706055,11.385000228881836,10.800000190734863,10.949999809265137,5333
2024-08-26,11.175000190734863,11.399999618530273,11.114999771118164,11.399999618530273,3180
2024-08-27,11.055000305175781,11.25,10.8149995803833,10.8149995803833,2133
2024-08-28,10.619999885559082,11.25,10.529999732971191,10.949999809265137,3960
2024-08-29,10.770000457763672,11.25,10.574999809265137,11.25,3073
2024-08-30,10.619999885559082,10.770000457763672,10.5,10.5,5713
2024-09-03,10.229999542236328,11.34000015258789,10.050000190734863,11.34000015258789,13173
2024-09-04,10.125,10.5,10.050000190734863,10.350000381469727,3967
2024-09-05,9.494999885559082,10.395000457763672,9.375,10.050000190734863,11293
2024-09-06,7.965000152587891,9.390000343322754,7.889999866485596,9.300000190734863,29233
2024-09-09,7.800000190734863,8.399999618530273,7.800000190734863,8.25,10653
2024-09-10,7.875,8.369999885559082,7.5,7.5,11307
2024-09-11,8.055000305175781,8.100000381469727,7.53000020980835,8.100000381469727,10233
2024-09-12,7.800000190734863,8.369999885559082,7.800000190734863,7.889999866485596,19133
2024-09-13,8.984999656677246,9.84000015258789,7.84499979019165,8.220000267028809,31007
2024-09-16,10.800000190734863,10.800000190734863,8.71500015258789,8.71500015258789,28533
2024-09-17,9.194999694824219,11.25,9.0,11.25,42587
2024-09-18,9.329999923706055,9.824999809265137,9.210000038146973,9.449999809265137,5033
2024-09-19,9.479999542236328,9.600000381469727,9.074999809265137,9.600000381469727,14133
2024-09-20,11.25,11.25,9.149999618530273,9.300000190734863,10040
2024-09-23,10.364999771118164,11.010000228881836,10.170000076293945,10.649999618530273,7100
2024-09-24,10.875,11.100000381469727,10.050000190734863,10.5,11680
2024-09-25,10.994999885559082,11.085000038146973,10.199999809265137,10.875,9727
2024-09-26,12.600000381469727,12.944999694824219,10.649999618530273,11.25,57473
2024-09-27,12.75,13.229999542236328,11.71500015258789,12.930000305175781,27920
2024-09-30,11.850000381469727,13.319999694824219,11.279999732971191,12.899999618530273,13633
2024-10-01,11.699999809265137,13.050000190734863,11.279999732971191,13.050000190734863,9367
2024-10-02,12.449999809265137,12.600000381469727,11.25,11.25,13667
2024-10-03,13.649999618530273,13.800000190734863,12.28499984741211,12.28499984741211,18460
2024-10-04,13.5,13.800000190734863,12.914999961853027,12.960000038146973,10947
2024-10-07,12.420000076293945,13.5,12.149999618530273,13.199999809265137,12227
2024-10-08,12.494999885559082,12.765000343322754,12.225000381469727,12.300000190734863,6593
2024-10-09,12.449999809265137,12.449999809265137,11.265000343322754,12.225000381469727,7493
