timestamp,BUY,SELL,HOLD,final_signal,RSIStrategy,MACDStrategy,SMACrossoverStrategy,EMA200TrendStrategy,MACrossover
2022-01-05 00:00:00,0.0,0.0,5.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,5.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,5.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,5.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,5.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,6.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05 00:00:00,0.0,0.0,6.0,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD,HOLD
2022-01-05,HOLD,0.0,0.0,6.0,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False
2022-01-05,HOLD,0.0,0.0,6.0,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False
2022-01-05,HOLD,0.0,0.0,6.0,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False
2022-01-05,HOLD,0.0,0.0,6.0,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False
2022-01-05,HOLD,0.0,0.0,6.0,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False,HOLD,1.0,False
